game_pk,game_datetime,away_team,home_team,team,opponent,is_home,player_id,player_name,player_type,lineup_status,batting_order,pitcher_k_per_start,pitcher_outs_per_start,pitcher_hits_allowed_per_start,pitcher_pitches_per_start,pitcher_bf_per_start,pitcher_k_rate,pitcher_whiff_rate,pitcher_called_strike_rate,pitcher_xwoba_allowed,pitcher_hits_allowed_rate,pitcher_walk_rate,pitcher_velocity,opponent_k_rate,opponent_hits_per_game,opponent_tb_per_game,opponent_pa_per_game,venue,temperature_f,humidity_pct,wind_speed_mph,precipitation_in,roof_control_factor,venue_roof_control_factor,park_hr_factor,market_key,market_label,projection,point,line,over_probability,under_probability,over_fair_odds,under_fair_odds,over_odds,under_odds,over_no_vig_probability,under_no_vig_probability,over_book,under_book,over_edge,under_edge,over_ev_per_unit,under_ev_per_unit,signal,confidence,batter_hits_per_game,batter_tb_per_game,batter_hr_per_game,batter_pa_per_game,batter_hit_rate,batter_tb_rate,batter_hr_rate,batter_k_rate,batter_bb_rate,batter_xwoba,batter_hard_hit_rate,batter_barrel_rate,opposing_pitcher_k_rate,opposing_pitcher_xwoba_allowed,opposing_pitcher_hits_allowed_rate,opposing_pitcher_outs_per_start,best_ev_per_unit,actual_batter_hits,actual_batter_total_bases,actual_batter_home_runs,actual_pitcher_strikeouts,actual_pitcher_outs,actual_pitcher_hits_allowed,actual,graded,projection_error,pick_side,pick_result,profit_units
824552,2026-09-06 22:20:00+00:00,MIN,CWS,CWS,MIN,1,803011,Sam Antonacci,batter,confirmed,1.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.5910680365508674,,1.5,0.3696303696303696,0.6303696303696305,171,-171,,,,,,,,,,,UNDER LEAN,0.2607392607392608,0.6,0.8666666666666667,0.0,4.333333333333333,0.1366666666666666,0.1933333333333333,0.0,0.1722222222222222,0.1655555555555555,0.3054437666666666,0.1428571428571428,0.0222222222222222,0.1535359698766153,0.3364922849327065,0.2409324436168908,16.266666666666666,,3.0,6.0,0.0,,,,6.0,True,4.408931963449133,UNDER,LOSS,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,MIN,CWS,0,686797,Brooks Lee,batter,confirmed,2.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.6023332090579192,,1.5,0.3706293706293706,0.6293706293706294,170,-170,,,,,,,,,,,UNDER LEAN,0.2587412587412587,1.1333333333333333,2.1333333333333333,0.2666666666666666,4.2,0.2588888888888889,0.5155555555555555,0.0688888888888888,0.1355555555555555,0.0,0.3033455555555556,0.3212418300653594,0.0461904761904761,0.2583333333333333,0.2496779374999999,0.2041666666666666,3.5,,2.0,5.0,1.0,,,,5.0,True,3.397666790942081,UNDER,LOSS,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,MIN,CWS,0,680777,Ryan Jeffers,batter,confirmed,3.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.6119409339442594,,1.5,0.3711288711288711,0.6288711288711288,169,-169,,,,,,,,,,,UNDER LEAN,0.2577422577422578,0.9333333333333332,2.2666666666666666,0.2666666666666666,4.466666666666667,0.2122222222222222,0.5333333333333333,0.0666666666666666,0.1677777777777777,0.0822222222222222,0.3519595566666667,0.2962962962962963,0.0933333333333333,0.2583333333333333,0.2496779374999999,0.2041666666666666,3.5,,0.0,0.0,0.0,,,,0.0,True,1.6119409339442594,UNDER,WIN,
823903,2026-09-07 02:10:00+00:00,WSH,LAD,LAD,WSH,1,605141,Mookie Betts,batter,confirmed,2.0,,,,,,,,,,,,,,,,,UNIQLO Field at Dodger Stadium,72.0,55.0,7.0,0.0,0.0,,1.0,batter_total_bases,Batter total bases,1.6179110955058116,,1.5,0.3716283716283716,0.6283716283716283,169,-169,,,,,,,,,,,UNDER LEAN,0.2567432567432567,1.3333333333333333,2.066666666666667,0.1333333333333333,4.666666666666667,0.2888888888888889,0.43,0.0244444444444444,0.0955555555555555,0.1199999999999999,0.3328505933333333,0.2733068783068783,0.0157407407407407,0.2194175389827563,0.3155753607064031,0.1997449812667203,14.461538461538462,,1.0,4.0,1.0,,,,4.0,True,2.3820889044941884,UNDER,LOSS,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,CWS,MIN,1,808959,Munetaka Murakami,batter,confirmed,3.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.6410486711307417,,1.5,0.3751248751248751,0.6248751248751249,167,-167,,,,,,,,,,,UNDER LEAN,0.2497502497502497,0.4,0.6666666666666666,0.0666666666666666,4.4,0.09,0.1533333333333333,0.0166666666666666,0.44,0.1733333333333333,0.2128022866666667,0.2188888888888888,0.0277777777777777,0.1535359698766153,0.3364922849327065,0.2409324436168908,16.266666666666666,,1.0,1.0,0.0,,,,1.0,True,0.6410486711307417,UNDER,WIN,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,MIN,CWS,0,807712,Luke Keaschall,batter,confirmed,1.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.678562718814256,,1.5,0.3801198801198801,0.6198801198801198,163,-163,,,,,,,,,,,UNDER LEAN,0.2397602397602397,1.3333333333333333,2.066666666666667,0.1333333333333333,4.733333333333333,0.2833333333333333,0.4422222222222222,0.03,0.1022222222222222,0.05,0.3421103900000001,0.2199470899470899,0.0539682539682539,0.2583333333333333,0.2496779374999999,0.2041666666666666,3.5,,0.0,0.0,0.0,,,,0.0,True,1.678562718814256,UNDER,WIN,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,CWS,MIN,1,678246,Miguel Vargas,batter,confirmed,2.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.679181295552666,,1.5,0.3801198801198801,0.6198801198801198,163,-163,,,,,,,,,,,UNDER LEAN,0.2397602397602397,1.2,1.6666666666666667,0.1333333333333333,4.4,0.2700000000000001,0.3866666666666667,0.0333333333333333,0.1566666666666666,0.2,0.3992332233333334,0.2184920634920635,0.0518518518518518,0.1535359698766153,0.3364922849327065,0.2409324436168908,16.266666666666666,,2.0,2.0,0.0,,,,2.0,True,0.32081870444733407,UNDER,LOSS,
823903,2026-09-07 02:10:00+00:00,WSH,LAD,LAD,WSH,1,669242,Tommy Edman,batter,confirmed,1.0,,,,,,,,,,,,,,,,,UNIQLO Field at Dodger Stadium,72.0,55.0,7.0,0.0,0.0,,1.0,batter_total_bases,Batter total bases,1.6841852298645168,,1.5,0.3811188811188811,0.618881118881119,162,-162,,,,,,,,,,,UNDER LEAN,0.2377622377622378,1.2,1.8666666666666667,0.1333333333333333,4.6,0.2511111111111111,0.4011111111111111,0.03,0.2211111111111111,0.0466666666666666,0.3188250411111111,0.2099759499759499,0.0155844155844155,0.2194175389827563,0.3155753607064031,0.1997449812667203,14.461538461538462,,2.0,3.0,0.0,,,,3.0,True,1.3158147701354832,UNDER,LOSS,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,CWS,MIN,1,663542,Bryan Hudson,pitcher,probable starter,,1.25,3.5,1.0,19.25,4.75,0.2583333333333333,0.2103174603174603,0.2322303921568627,0.2496779374999999,0.2041666666666666,0.0625,88.72950708061002,0.1546762589928057,8.533333333333333,14.6,37.06666666666667,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,pitcher_hits_allowed,Pitcher hits allowed,2.138914256759081,,2.5,0.3811659192825112,0.6188340807174888,162,-162,,,,,,,,,,,UNDER LEAN,0.2376681614349776,,,,,,,,,,,,,,,,,,,,,2.0,5.0,1.0,1.0,True,1.1389142567590809,UNDER,WIN,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,MIN,CWS,0,807712,Luke Keaschall,batter,confirmed,1.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_hits,Batter hits,1.0283427938397462,,0.5,0.6138861138861139,0.3861138861138861,-159,159,,,,,,,,,,,OVER LEAN,0.2277722277722278,1.3333333333333333,2.066666666666667,0.1333333333333333,4.733333333333333,0.2833333333333333,0.4422222222222222,0.03,0.1022222222222222,0.05,0.3421103900000001,0.2199470899470899,0.0539682539682539,0.2583333333333333,0.2496779374999999,0.2041666666666666,3.5,,0.0,0.0,0.0,,,,0.0,True,1.0283427938397462,OVER,LOSS,
