game_pk,game_datetime,away_team,home_team,team,opponent,is_home,player_id,player_name,player_type,lineup_status,batting_order,pitcher_k_per_start,pitcher_outs_per_start,pitcher_hits_allowed_per_start,pitcher_pitches_per_start,pitcher_bf_per_start,pitcher_k_rate,pitcher_whiff_rate,pitcher_called_strike_rate,pitcher_xwoba_allowed,pitcher_hits_allowed_rate,pitcher_walk_rate,pitcher_velocity,opponent_k_rate,opponent_hits_per_game,opponent_tb_per_game,opponent_pa_per_game,venue,temperature_f,humidity_pct,wind_speed_mph,precipitation_in,roof_control_factor,venue_roof_control_factor,park_hr_factor,market_key,market_label,projection,point,line,over_probability,under_probability,over_fair_odds,under_fair_odds,over_odds,under_odds,over_no_vig_probability,under_no_vig_probability,over_book,under_book,over_edge,under_edge,over_ev_per_unit,under_ev_per_unit,signal,confidence,batter_hits_per_game,batter_tb_per_game,batter_hr_per_game,batter_pa_per_game,batter_hit_rate,batter_tb_rate,batter_hr_rate,batter_k_rate,batter_bb_rate,batter_xwoba,batter_hard_hit_rate,batter_barrel_rate,opposing_pitcher_k_rate,opposing_pitcher_xwoba_allowed,opposing_pitcher_hits_allowed_rate,opposing_pitcher_outs_per_start,best_ev_per_unit,actual_batter_hits,actual_batter_total_bases,actual_batter_home_runs,actual_pitcher_strikeouts,actual_pitcher_outs,actual_pitcher_hits_allowed,actual,graded,projection_error,pick_side,pick_result,profit_units
824141,2026-09-17 23:15:00+00:00,KC,HOU,HOU,KC,1,701358,Cam Smith,batter,confirmed,8.0,,,,,,,,,,,,,,,,,Daikin Park,80.6,94.0,4.0,2.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.2948391364359968,,1.5,0.3466533466533466,0.6533466533466534,188,-188,,,,,,,,,,,UNDER LEAN,0.3066933066933067,0.7333333333333333,1.6666666666666667,0.2,3.6,0.1833333333333333,0.4166666666666667,0.05,0.2333333333333333,0.05,0.3012111277777777,0.2909368409368409,0.0539682539682539,0.1720737409044045,0.335677522187007,0.2789841965814506,15.333333333333334,,0.0,0.0,0.0,,,,0.0,True,1.2948391364359968,UNDER,WIN,
822845,2026-09-18 00:05:00+00:00,BOS,TEX,BOS,TEX,0,596115,Trevor Story,batter,confirmed,6.0,,,,,,,,,,,,,,,,,Globe Life Field,96.4,32.0,6.9,0.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.3052975829274631,,1.5,0.3476523476523476,0.6523476523476524,188,-188,,,,,,,,,,,UNDER LEAN,0.3046953046953047,1.3333333333333333,1.8,0.0,4.0,0.3333333333333333,0.4522222222222222,0.0,0.3011111111111111,0.0166666666666666,0.2485899999999999,0.1777777777777777,0.0411111111111111,0.306547619047619,0.2255503541666667,0.0982142857142857,3.75,,2.0,5.0,1.0,,,,5.0,True,3.694702417072537,UNDER,LOSS,
823573,2026-09-17 23:15:00+00:00,PHI,NYM,PHI,NYM,0,681082,Bryson Stott,batter,confirmed,6.0,,,,,,,,,,,,,,,,,Citi Field,75.8,79.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.3076411605973466,,1.5,0.3481518481518481,0.6518481518481518,187,-187,,,,,,,,,,,UNDER LEAN,0.3036963036963037,0.4666666666666667,0.8,0.0666666666666666,3.933333333333333,0.1066666666666666,0.1866666666666666,0.0166666666666666,0.1744444444444444,0.0733333333333333,0.3032745322222221,0.1875396825396825,0.0583333333333333,0.2543151539818206,0.3004016912048569,0.1923083706417039,17.6,,2.0,3.0,0.0,,,,3.0,True,1.6923588394026534,UNDER,LOSS,
823978,2026-09-18 01:38:00+00:00,MIN,LAA,LAA,MIN,1,694203,Denzer Guzman,batter,confirmed,5.0,,,,,,,,,,,,,,,,,Angel Stadium,71.7,64.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.3096653907678857,,1.5,0.3491508491508491,0.6508491508491508,186,-186,,,,,,,,,,,UNDER LEAN,0.3016983016983017,0.8666666666666667,1.2,0.0666666666666666,3.933333333333333,0.2,0.28,0.0166666666666666,0.3122222222222222,0.05,0.2481095499999999,0.1958730158730158,0.0133333333333333,0.2951455955523921,0.2936830898522162,0.175233674889347,17.733333333333334,,1.0,1.0,0.0,,,,1.0,True,0.3096653907678857,UNDER,WIN,
822845,2026-09-18 00:05:00+00:00,BOS,TEX,BOS,TEX,0,663330,Jahmai Jones,batter,confirmed,2.0,,,,,,,,,,,,,,,,,Globe Life Field,96.4,32.0,6.9,0.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.316602170185961,,1.5,0.3501498501498502,0.6498501498501499,186,-186,,,,,,,,,,,UNDER LEAN,0.2997002997002996,0.6666666666666666,1.4,0.1333333333333333,2.8,0.2677777777777778,0.65,0.0888888888888888,0.3511111111111111,0.0522222222222222,0.3496753588888889,0.3468253968253968,0.05,0.306547619047619,0.2255503541666667,0.0982142857142857,3.75,,0.0,0.0,0.0,,,,0.0,True,1.316602170185961,UNDER,WIN,
823978,2026-09-18 01:38:00+00:00,MIN,LAA,MIN,LAA,0,668904,Royce Lewis,batter,confirmed,6.0,,,,,,,,,,,,,,,,,Angel Stadium,71.7,64.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.316930892149737,,1.5,0.3501498501498502,0.6498501498501499,186,-186,,,,,,,,,,,UNDER LEAN,0.2997002997002996,0.6666666666666666,1.0666666666666669,0.0666666666666666,3.933333333333333,0.1566666666666666,0.2433333333333333,0.0133333333333333,0.2133333333333333,0.0633333333333333,0.2884544422222222,0.2713492063492063,0.0619047619047619,0.2253150680269179,0.2902226975227819,0.1790775800878102,16.133333333333333,,0.0,0.0,0.0,,,,0.0,True,1.316930892149737,UNDER,WIN,
824548,2026-09-17 23:40:00+00:00,DET,CWS,DET,CWS,0,703601,Max Clark,batter,confirmed,7.0,,,,,,,,,,,,,,,,,Rate Field,68.8,98.0,8.4,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.3215225557468542,,1.5,0.3506493506493506,0.6493506493506493,185,-185,,,,,,,,,,,UNDER LEAN,0.2987012987012987,1.2,1.8,0.0666666666666666,4.133333333333334,0.2666666666666666,0.3933333333333333,0.0166666666666666,0.2188888888888888,0.1022222222222222,0.3055853811111112,0.2655555555555556,0.0,0.1729698881627616,0.3277061094213857,0.2127559520498389,14.285714285714286,,1.0,1.0,0.0,,,,1.0,True,0.3215225557468542,UNDER,WIN,
824141,2026-09-17 23:15:00+00:00,KC,HOU,KC,HOU,0,670231,John Rave,batter,confirmed,7.0,,,,,,,,,,,,,,,,,Daikin Park,80.6,94.0,4.0,2.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.3504011921846035,,1.5,0.3546453546453546,0.6453546453546454,182,-182,,,,,,,,,,,UNDER LEAN,0.2907092907092907,0.7333333333333333,1.4,0.2,4.0,0.1788888888888888,0.3455555555555555,0.05,0.2066666666666667,0.1522222222222222,0.3260862677777778,0.2728571428571429,0.0361111111111111,,,,,,1.0,2.0,0.0,,,,2.0,True,0.6495988078153965,UNDER,LOSS,
824141,2026-09-17 23:15:00+00:00,KC,HOU,HOU,KC,1,662139,Daulton Varsho,batter,confirmed,6.0,,,,,,,,,,,,,,,,,Daikin Park,80.6,94.0,4.0,2.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.3528569311019385,,1.5,0.3551448551448551,0.6448551448551448,182,-182,,,,,,,,,,,UNDER LEAN,0.2897102897102896,0.6,1.0,0.0666666666666666,3.8,0.14,0.2266666666666666,0.0133333333333333,0.1766666666666666,0.0333333333333333,0.2379059888888889,0.1349999999999999,0.0499999999999999,0.1720737409044045,0.335677522187007,0.2789841965814506,15.333333333333334,,1.0,4.0,1.0,,,,4.0,True,2.6471430688980613,UNDER,LOSS,
823573,2026-09-17 23:15:00+00:00,PHI,NYM,NYM,PHI,1,805999,A.J. Ewing,batter,confirmed,6.0,,,,,,,,,,,,,,,,,Citi Field,75.8,79.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.36093908640611,,1.5,0.3556443556443556,0.6443556443556444,181,-181,,,,,,,,,,,UNDER LEAN,0.2887112887112887,1.4,2.2,0.2,4.2,0.32,0.5166666666666667,0.05,0.1622222222222222,0.1133333333333333,0.3660993388888888,0.3004761904761904,0.0666666666666666,0.2495852215417433,0.304548007186722,0.2204667055971404,16.866666666666667,,0.0,0.0,0.0,,,,0.0,True,1.36093908640611,UNDER,WIN,
824548,2026-09-17 23:40:00+00:00,DET,CWS,DET,CWS,0,679529,Spencer Torkelson,batter,confirmed,5.0,,,,,,,,,,,,,,,,,Rate Field,68.8,98.0,8.4,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.3587819790149367,,1.5,0.3556443556443556,0.6443556443556444,181,-181,,,,,,,,,,,UNDER LEAN,0.2887112887112887,0.8666666666666667,1.7333333333333334,0.2,3.733333333333333,0.2177777777777777,0.4266666666666667,0.0466666666666666,0.3377777777777778,0.0988888888888888,0.2784791288888888,0.2906349206349206,0.0388888888888888,0.1729698881627616,0.3277061094213857,0.2127559520498389,14.285714285714286,,1.0,1.0,0.0,,,,1.0,True,0.3587819790149367,UNDER,WIN,
822845,2026-09-18 00:05:00+00:00,BOS,TEX,BOS,TEX,0,575929,Willson Contreras,batter,confirmed,4.0,,,,,,,,,,,,,,,,,Globe Life Field,96.4,32.0,6.9,0.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.3563768024046707,,1.5,0.3556443556443556,0.6443556443556444,181,-181,,,,,,,,,,,UNDER LEAN,0.2887112887112887,0.9333333333333332,1.8,0.2,4.333333333333333,0.2066666666666666,0.4066666666666666,0.0466666666666666,0.2322222222222222,0.1266666666666666,0.3322416611111111,0.2436507936507936,0.0345238095238095,0.306547619047619,0.2255503541666667,0.0982142857142857,3.75,,1.0,1.0,0.0,,,,1.0,True,0.35637680240467073,UNDER,WIN,
823978,2026-09-18 01:38:00+00:00,MIN,LAA,LAA,MIN,1,694208,Moisés Ballesteros,batter,confirmed,4.0,,,,,,,,,,,,,,,,,Angel Stadium,71.7,64.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.3746531586026642,,1.5,0.3561438561438561,0.6438561438561439,181,-181,,,,,,,,,,,UNDER LEAN,0.2877122877122877,1.0,1.6666666666666667,0.2,4.0,0.2488888888888888,0.4155555555555555,0.05,0.2544444444444445,0.0911111111111111,0.30380348,0.2651587301587302,0.0488888888888888,0.2951455955523921,0.2936830898522162,0.175233674889347,17.733333333333334,,1.0,1.0,0.0,,,,1.0,True,0.37465315860266424,UNDER,WIN,
824548,2026-09-17 23:40:00+00:00,DET,CWS,CWS,DET,1,808959,Munetaka Murakami,batter,confirmed,5.0,,,,,,,,,,,,,,,,,Rate Field,68.8,98.0,8.4,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.4029012478674474,,1.5,0.3586413586413586,0.6413586413586414,179,-179,,,,,,,,,,,UNDER LEAN,0.2827172827172827,0.3333333333333333,0.7333333333333333,0.1333333333333333,4.466666666666667,0.0744444444444444,0.1744444444444444,0.0333333333333333,0.4955555555555555,0.1211111111111111,0.1801520922222222,0.2577777777777778,0.0777777777777777,0.158967776795363,0.3164092456068048,0.2450096276648001,17.066666666666666,,2.0,7.0,1.0,,,,7.0,True,5.597098752132553,UNDER,LOSS,
823573,2026-09-17 23:15:00+00:00,PHI,NYM,PHI,NYM,0,664761,Alec Bohm,batter,confirmed,5.0,,,,,,,,,,,,,,,,,Citi Field,75.8,79.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.4137269233754308,,1.5,0.3591408591408591,0.6408591408591409,178,-178,,,,,,,,,,,UNDER LEAN,0.2817182817182817,1.0666666666666669,1.6666666666666667,0.0666666666666666,4.2,0.2522222222222222,0.4011111111111111,0.0166666666666666,0.1588888888888889,0.1522222222222222,0.3893221322222222,0.3238095238095237,0.0511111111111111,0.2543151539818206,0.3004016912048569,0.1923083706417039,17.6,,1.0,1.0,0.0,,,,1.0,True,0.4137269233754308,UNDER,WIN,
823573,2026-09-17 23:15:00+00:00,PHI,NYM,NYM,PHI,1,676724,Jared Young,batter,confirmed,5.0,,,,,,,,,,,,,,,,,Citi Field,75.8,79.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.411113181236701,,1.5,0.3591408591408591,0.6408591408591409,178,-178,,,,,,,,,,,UNDER LEAN,0.2817182817182817,1.0666666666666669,1.6,0.0666666666666666,4.2,0.2355555555555555,0.3555555555555555,0.0133333333333333,0.2122222222222222,0.0966666666666666,0.3364883155555555,0.2716931216931216,0.0473015873015873,0.2495852215417433,0.304548007186722,0.2204667055971404,16.866666666666667,,0.0,0.0,0.0,,,,0.0,True,1.411113181236701,UNDER,WIN,
823978,2026-09-18 01:38:00+00:00,MIN,LAA,LAA,MIN,1,685133,Wade Meckler,batter,confirmed,3.0,,,,,,,,,,,,,,,,,Angel Stadium,71.7,64.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.4193827006299369,,1.5,0.3596403596403596,0.6403596403596403,178,-178,,,,,,,,,,,UNDER LEAN,0.2807192807192807,1.0666666666666669,1.2666666666666666,0.0,4.133333333333334,0.2522222222222222,0.2922222222222222,0.0,0.1255555555555555,0.1366666666666667,0.335185361111111,0.2707936507936507,0.0095238095238095,0.2951455955523921,0.2936830898522162,0.175233674889347,17.733333333333334,,2.0,2.0,0.0,,,,2.0,True,0.5806172993700631,UNDER,LOSS,
824141,2026-09-17 23:15:00+00:00,KC,HOU,KC,HOU,0,686681,Michael Massey,batter,confirmed,5.0,,,,,,,,,,,,,,,,,Daikin Park,80.6,94.0,4.0,2.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.4600355273484045,,1.5,0.3601398601398601,0.6398601398601398,178,-178,,,,,,,,,,,UNDER LEAN,0.2797202797202797,1.0666666666666669,1.4666666666666666,0.0666666666666666,3.8666666666666663,0.2611111111111111,0.3477777777777778,0.0133333333333333,0.1122222222222222,0.0577777777777777,0.38190796,0.3305555555555555,0.0095238095238095,,,,,,0.0,0.0,0.0,,,,0.0,True,1.4600355273484045,UNDER,WIN,
823573,2026-09-17 23:15:00+00:00,PHI,NYM,PHI,NYM,0,650333,Luis Arraez,batter,confirmed,4.0,,,,,,,,,,,,,,,,,Citi Field,75.8,79.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.457652909373153,,1.5,0.3601398601398601,0.6398601398601398,178,-178,,,,,,,,,,,UNDER LEAN,0.2797202797202797,1.1333333333333333,1.4666666666666666,0.0,4.2,0.2655555555555555,0.3422222222222222,0.0,0.0388888888888888,0.0833333333333333,0.2950786511111111,0.1266666666666666,0.0133333333333333,0.2543151539818206,0.3004016912048569,0.1923083706417039,17.6,,0.0,0.0,0.0,,,,0.0,True,1.457652909373153,UNDER,WIN,
824548,2026-09-17 23:40:00+00:00,DET,CWS,CWS,DET,1,502054,Tommy Pham,batter,confirmed,2.0,,,,,,,,,,,,,,,,,Rate Field,68.8,98.0,8.4,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.452004376430282,,1.5,0.3601398601398601,0.6398601398601398,178,-178,,,,,,,,,,,UNDER LEAN,0.2797202797202797,0.2,0.8,0.2,3.0,0.05,0.2,0.05,0.4833333333333333,0.0,0.1757833333333333,0.25,0.05,0.158967776795363,0.3164092456068048,0.2450096276648001,17.066666666666666,,0.0,0.0,0.0,,,,0.0,True,1.452004376430282,UNDER,WIN,
824548,2026-09-17 23:40:00+00:00,DET,CWS,CWS,DET,1,545341,Randal Grichuk,batter,confirmed,4.0,,,,,,,,,,,,,,,,,Rate Field,68.8,98.0,8.4,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.4386987601230343,,1.5,0.3601398601398601,0.6398601398601398,178,-178,,,,,,,,,,,UNDER LEAN,0.2797202797202797,1.3333333333333333,2.4,0.1333333333333333,3.466666666666667,0.39,0.7055555555555555,0.0444444444444444,0.2155555555555555,0.0222222222222222,0.3813710888888889,0.4403174603174603,0.0711111111111111,0.158967776795363,0.3164092456068048,0.2450096276648001,17.066666666666666,,0.0,0.0,0.0,,,,0.0,True,1.4386987601230343,UNDER,WIN,
822845,2026-09-18 00:05:00+00:00,BOS,TEX,BOS,TEX,0,677800,Wilyer Abreu,batter,confirmed,3.0,,,,,,,,,,,,,,,,,Globe Life Field,96.4,32.0,6.9,0.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.4488986160039814,,1.5,0.3601398601398601,0.6398601398601398,178,-178,,,,,,,,,,,UNDER LEAN,0.2797202797202797,0.9333333333333332,1.4666666666666666,0.0666666666666666,4.2,0.2233333333333333,0.3533333333333334,0.0166666666666666,0.1866666666666666,0.1,0.3543839166666667,0.2356613756613756,0.0663756613756613,0.306547619047619,0.2255503541666667,0.0982142857142857,3.75,,1.0,1.0,0.0,,,,1.0,True,0.4488986160039814,UNDER,WIN,
822845,2026-09-18 00:05:00+00:00,BOS,TEX,TEX,BOS,1,694671,Wyatt Langford,batter,confirmed,5.0,,,,,,,,,,,,,,,,,Globe Life Field,96.4,32.0,6.9,0.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.4450810234466946,,1.5,0.3601398601398601,0.6398601398601398,178,-178,,,,,,,,,,,UNDER LEAN,0.2797202797202797,0.5333333333333333,1.1333333333333333,0.1333333333333333,4.2,0.1233333333333333,0.26,0.03,0.3233333333333333,0.1533333333333333,0.2982076999999999,0.1682106782106782,0.0694444444444444,0.2338391908681764,0.2927447970273039,0.2156324636179708,18.6,,0.0,0.0,0.0,,,,0.0,True,1.4450810234466946,UNDER,WIN,
822845,2026-09-18 00:05:00+00:00,BOS,TEX,TEX,BOS,1,669394,Jake Burger,batter,confirmed,6.0,,,,,,,,,,,,,,,,,Globe Life Field,96.4,32.0,6.9,0.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.454525086695886,,1.5,0.3601398601398601,0.6398601398601398,178,-178,,,,,,,,,,,UNDER LEAN,0.2797202797202797,0.7333333333333333,1.4666666666666666,0.2,4.133333333333334,0.1699999999999999,0.3299999999999999,0.0433333333333333,0.2855555555555555,0.17,0.3496737766666666,0.2194444444444444,0.0888888888888888,0.2338391908681764,0.2927447970273039,0.2156324636179708,18.6,,0.0,0.0,0.0,,,,0.0,True,1.454525086695886,UNDER,WIN,
824141,2026-09-17 23:15:00+00:00,KC,HOU,KC,HOU,0,672580,Maikel Garcia,batter,confirmed,4.0,,,,,,,,,,,,,,,,,Daikin Park,80.6,94.0,4.0,2.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.4934209198155457,,1.5,0.3636363636363636,0.6363636363636364,175,-175,,,,,,,,,,,UNDER LEAN,0.2727272727272727,1.0,1.4666666666666666,0.0,4.066666666666666,0.2766666666666666,0.4366666666666666,0.0,0.1833333333333333,0.0766666666666666,0.3362148866666666,0.2530735930735931,0.0266955266955266,,,,,,0.0,0.0,0.0,,,,0.0,True,1.4934209198155457,UNDER,WIN,
824141,2026-09-17 23:15:00+00:00,KC,HOU,KC,HOU,0,521692,Salvador Perez,batter,confirmed,6.0,,,,,,,,,,,,,,,,,Daikin Park,80.6,94.0,4.0,2.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.4961243675227447,,1.5,0.3636363636363636,0.6363636363636364,175,-175,,,,,,,,,,,UNDER LEAN,0.2727272727272727,1.1333333333333333,1.8,0.1333333333333333,4.333333333333333,0.2677777777777778,0.4044444444444444,0.0266666666666666,0.1,0.0433333333333333,0.3925020877777777,0.3411904761904762,0.0561904761904761,,,,,,0.0,0.0,0.0,,,,0.0,True,1.4961243675227447,UNDER,WIN,
824141,2026-09-17 23:15:00+00:00,KC,HOU,KC,HOU,0,695506,Jac Caglianone,batter,confirmed,3.0,,,,,,,,,,,,,,,,,Daikin Park,80.6,94.0,4.0,2.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.51047279758548,,1.5,0.3646353646353646,0.6353646353646354,174,-174,,,,,,,,,,,UNDER LEAN,0.2707292707292708,1.0666666666666669,1.6,0.0666666666666666,3.8666666666666663,0.2955555555555555,0.4033333333333333,0.0111111111111111,0.2955555555555555,0.0166666666666666,0.2938246944444444,0.252063492063492,0.0444444444444444,,,,,,0.0,0.0,0.0,,,,0.0,True,1.51047279758548,UNDER,WIN,
824548,2026-09-17 23:40:00+00:00,DET,CWS,DET,CWS,0,682985,Riley Greene,batter,confirmed,4.0,,,,,,,,,,,,,,,,,Rate Field,68.8,98.0,8.4,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.5113949869418914,,1.5,0.3646353646353646,0.6353646353646354,174,-174,,,,,,,,,,,UNDER LEAN,0.2707292707292708,1.4,2.6666666666666665,0.2666666666666666,4.133333333333334,0.3177777777777777,0.6055555555555556,0.06,0.2033333333333333,0.0666666666666666,0.4695490388888889,0.2131746031746031,0.0913756613756613,0.1729698881627616,0.3277061094213857,0.2127559520498389,14.285714285714286,,1.0,1.0,0.0,,,,1.0,True,0.5113949869418914,UNDER,WIN,
823978,2026-09-18 01:38:00+00:00,MIN,LAA,MIN,LAA,0,605137,Josh Bell,batter,confirmed,4.0,,,,,,,,,,,,,,,,,Angel Stadium,71.7,64.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.5231616060250377,,1.5,0.3666333666333666,0.6333666333666333,173,-173,,,,,,,,,,,UNDER LEAN,0.2667332667332667,0.9333333333333332,1.6,0.2,4.2,0.2266666666666666,0.3933333333333333,0.05,0.1844444444444444,0.09,0.3678906544444444,0.3015079365079364,0.0579365079365079,0.2253150680269179,0.2902226975227819,0.1790775800878102,16.133333333333333,,1.0,1.0,0.0,,,,1.0,True,0.5231616060250377,UNDER,WIN,
823978,2026-09-18 01:38:00+00:00,MIN,LAA,MIN,LAA,0,691181,Emmanuel Rodriguez,batter,confirmed,5.0,,,,,,,,,,,,,,,,,Angel Stadium,71.7,64.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.5214359038432406,,1.5,0.3666333666333666,0.6333666333666333,173,-173,,,,,,,,,,,UNDER LEAN,0.2667332667332667,1.0,2.2,0.2,4.0,0.2833333333333333,0.6,0.05,0.24,0.04,0.47956576,0.4904761904761904,0.1999999999999999,0.2253150680269179,0.2902226975227819,0.1790775800878102,16.133333333333333,,0.0,0.0,0.0,,,,0.0,True,1.5214359038432406,UNDER,WIN,
824141,2026-09-17 23:15:00+00:00,KC,HOU,HOU,KC,1,673237,Yainer Diaz,batter,confirmed,5.0,,,,,,,,,,,,,,,,,Daikin Park,80.6,94.0,4.0,2.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.5343446742359743,,1.5,0.3671328671328671,0.6328671328671329,172,-172,,,,,,,,,,,UNDER LEAN,0.2657342657342657,1.4666666666666666,2.466666666666667,0.2666666666666666,4.0,0.361111111111111,0.6077777777777779,0.0655555555555555,0.1,0.0466666666666666,0.3348926011111111,0.3492063492063491,0.0695238095238095,0.1720737409044045,0.335677522187007,0.2789841965814506,15.333333333333334,,1.0,1.0,0.0,,,,1.0,True,0.5343446742359743,UNDER,WIN,
823573,2026-09-17 23:15:00+00:00,PHI,NYM,PHI,NYM,0,547180,Bryce Harper,batter,confirmed,3.0,,,,,,,,,,,,,,,,,Citi Field,75.8,79.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.5421220940996108,,1.5,0.3671328671328671,0.6328671328671329,172,-172,,,,,,,,,,,UNDER LEAN,0.2657342657342657,1.1333333333333333,1.6,0.0666666666666666,4.133333333333334,0.2555555555555556,0.3788888888888889,0.0222222222222222,0.2711111111111111,0.0955555555555555,0.3332637111111111,0.2773015873015873,0.0539682539682539,0.2543151539818206,0.3004016912048569,0.1923083706417039,17.6,,3.0,3.0,0.0,,,,3.0,True,1.4578779059003892,UNDER,LOSS,
823573,2026-09-17 23:15:00+00:00,PHI,NYM,NYM,PHI,1,701807,Carson Benge,batter,confirmed,4.0,,,,,,,,,,,,,,,,,Citi Field,75.8,79.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.5416313423381254,,1.5,0.3671328671328671,0.6328671328671329,172,-172,,,,,,,,,,,UNDER LEAN,0.2657342657342657,0.8666666666666667,1.3333333333333333,0.1333333333333333,4.533333333333333,0.1944444444444444,0.2844444444444444,0.0244444444444444,0.2666666666666666,0.0922222222222222,0.3151917722222223,0.1624074074074074,0.025,0.2495852215417433,0.304548007186722,0.2204667055971404,16.866666666666667,,1.0,1.0,0.0,,,,1.0,True,0.5416313423381254,UNDER,WIN,
823978,2026-09-18 01:38:00+00:00,MIN,LAA,LAA,MIN,1,545361,Mike Trout,batter,confirmed,2.0,,,,,,,,,,,,,,,,,Angel Stadium,71.7,64.0,6.6,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.5376363032548306,,1.5,0.3671328671328671,0.6328671328671329,172,-172,,,,,,,,,,,UNDER LEAN,0.2657342657342657,0.9333333333333332,1.4,0.0666666666666666,4.333333333333333,0.2166666666666666,0.3299999999999999,0.0166666666666666,0.3233333333333333,0.1333333333333333,0.3570144233333333,0.2212698412698412,0.0617460317460317,0.2951455955523921,0.2936830898522162,0.175233674889347,17.733333333333334,,1.0,1.0,0.0,,,,1.0,True,0.5376363032548306,UNDER,WIN,
822845,2026-09-18 00:05:00+00:00,BOS,TEX,TEX,BOS,1,641302,Tyler Alexander,pitcher,probable starter,,1.25,3.75,0.5,20.25,4.5,0.306547619047619,0.2555555555555555,0.1389093137254902,0.2255503541666667,0.0982142857142857,0.0357142857142857,87.33792279411765,0.2321755027422303,7.333333333333333,12.533333333333331,36.46666666666667,Globe Life Field,96.4,32.0,6.9,0.0,0.5,0.5,1.0,pitcher_strikeouts,Pitcher strikeouts,2.1223221573653825,,2.5,0.3687845303867403,0.6312154696132597,171,-171,,,,,,,,,,,UNDER LEAN,0.2624309392265194,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,True,2.1223221573653825,UNDER,WIN,
822845,2026-09-18 00:05:00+00:00,BOS,TEX,TEX,BOS,1,607043,Brandon Nimmo,batter,confirmed,4.0,,,,,,,,,,,,,,,,,Globe Life Field,96.4,32.0,6.9,0.0,0.5,0.5,1.0,batter_total_bases,Batter total bases,1.5548561833968442,,1.5,0.3691308691308691,0.6308691308691309,171,-171,,,,,,,,,,,UNDER LEAN,0.2617382617382617,1.0666666666666669,1.3333333333333333,0.0,4.2,0.2488888888888888,0.3055555555555555,0.0,0.2522222222222222,0.0722222222222222,0.2650645444444444,0.3285714285714285,0.0111111111111111,0.2338391908681764,0.2927447970273039,0.2156324636179708,18.6,,0.0,0.0,0.0,,,,0.0,True,1.5548561833968442,UNDER,WIN,
824548,2026-09-17 23:40:00+00:00,DET,CWS,DET,CWS,0,693307,Dillon Dingler,batter,confirmed,3.0,,,,,,,,,,,,,,,,,Rate Field,68.8,98.0,8.4,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.5678284691133548,,1.5,0.3701298701298701,0.6298701298701299,170,-170,,,,,,,,,,,UNDER LEAN,0.2597402597402597,0.5333333333333333,0.7333333333333333,0.0666666666666666,3.933333333333333,0.1388888888888888,0.1888888888888888,0.0166666666666666,0.2822222222222222,0.0222222222222222,0.2087868222222222,0.2974603174603174,0.0539682539682539,0.1729698881627616,0.3277061094213857,0.2127559520498389,14.285714285714286,,1.0,2.0,0.0,,,,2.0,True,0.43217153088664517,UNDER,LOSS,
